hour,pv_kw_per_kwp,ghi_kw_m2,temp_c
5230,0.0000,0.0000,16.2900
5231,0.0000,0.0000,16.0050
5232,0.0000,0.0000,15.7770
5233,0.0000,0.0000,15.5520
5234,0.0000,0.0000,15.3200
5235,0.0000,0.0000,15.1230
5236,0.0000,0.0000,14.9430
5237,0.0000,0.0000,14.7780
5238,0.0000,0.0000,14.6390
5239,0.0000,0.0150,14.7750
5240,0.0770,0.1050,15.7010
5241,0.2370,0.2790,17.1880
5242,0.4250,0.5020,18.9940
5243,0.5770,0.7050,20.7800
5244,0.6310,0.7850,21.9340
5245,0.6120,0.7610,22.4070
5246,0.5720,0.7060,22.5060
5247,0.4970,0.6030,22.3010
5248,0.3610,0.4300,21.6860
5249,0.2360,0.2830,20.8740
5250,0.1060,0.1390,19.8350
5251,0.0130,0.0330,18.5140
5252,0.0000,0.0000,17.2850
5253,0.0000,0.0000,16.8850
5254,0.0000,0.0000,16.5700
5255,0.0000,0.0000,16.2670
5256,0.0000,0.0000,15.9770
5257,0.0000,0.0000,15.7390
5258,0.0000,0.0000,15.5850
5259,0.0000,0.0000,15.4210
5260,0.0000,0.0000,15.2690
5261,0.0000,0.0000,15.0580
5262,0.0000,0.0000,14.8930
5263,0.0000,0.0130,14.9940
5264,0.0610,0.0870,15.8190
5265,0.1760,0.2130,17.0150
5266,0.3320,0.3900,18.4590
5267,0.4850,0.5800,20.1280
5268,0.5840,0.7170,21.6120
5269,0.6440,0.8080,22.7370
5270,0.6420,0.8080,23.4820
5271,0.5540,0.6840,23.5440
5272,0.4470,0.5410,23.3800
5273,0.3050,0.3660,22.9840
5274,0.1610,0.2020,22.2580
5275,0.0280,0.0510,20.3450
5276,0.0000,0.0000,18.2100
5277,0.0000,0.0000,17.6950
5278,0.0000,0.0000,17.2570
5279,0.0000,0.0000,16.7280
5280,0.0000,0.0000,16.2220
5281,0.0000,0.0000,15.7320
5282,0.0000,0.0000,15.3550
5283,0.0000,0.0000,15.1870
5284,0.0000,0.0000,15.1040
5285,0.0000,0.0000,14.8280
5286,0.0000,0.0000,14.4700
5287,0.0060,0.0240,14.6170
5288,0.1320,0.1640,17.1310
5289,0.3060,0.3610,19.7520
5290,0.4700,0.5660,21.6780
5291,0.6040,0.7520,22.8910
5292,0.6950,0.8920,23.9030
5293,0.7370,0.9620,24.5850
5294,0.7220,0.9390,24.8140
5295,0.6250,0.7890,24.4820
5296,0.4790,0.5840,23.7970
5297,0.3010,0.3600,22.7730
5298,0.1500,0.1880,21.6470
5299,0.0230,0.0460,20.0800
5300,0.0000,0.0000,18.5910
5301,0.0000,0.0000,18.2360
5302,0.0000,0.0000,17.8500
5303,0.0000,0.0000,17.4460
5304,0.0000,0.0000,17.2220
5305,0.0000,0.0000,16.6690
5306,0.0000,0.0000,15.7300
5307,0.0000,0.0000,14.8410
5308,0.0000,0.0000,14.3170
5309,0.0000,0.0000,14.0260
5310,0.0000,0.0000,14.0090
5311,0.0060,0.0240,14.4260
5312,0.1470,0.1800,16.3710
5313,0.3330,0.3900,18.2270
5314,0.5320,0.6420,20.2960
5315,0.6360,0.7920,21.7050
5316,0.6320,0.7900,22.2490
5317,0.5790,0.7140,22.2890
5318,0.5470,0.6700,22.2640
5319,0.5010,0.6080,22.2500
5320,0.4090,0.4900,22.0590
5321,0.2840,0.3390,21.5590
5322,0.1400,0.1760,20.6640
5323,0.0180,0.0390,19.1410
5324,0.0000,0.0000,17.6950
5325,0.0000,0.0000,17.2530
5326,0.0000,0.0000,16.9640
5327,0.0000,0.0000,16.7760
5328,0.0000,0.0000,16.7130
5329,0.0000,0.0000,16.5720
5330,0.0000,0.0000,16.0440
5331,0.0000,0.0000,15.5790
5332,0.0000,0.0000,15.3290
5333,0.0000,0.0000,15.0430
5334,0.0000,0.0000,14.7500
5335,0.0060,0.0240,14.8950
5336,0.1580,0.1930,17.4120
5337,0.3700,0.4390,20.3770
5338,0.5300,0.6480,22.4900
5339,0.6520,0.8260,24.0240
5340,0.7220,0.9390,24.9830
5341,0.6900,0.8910,25.2460
5342,0.6110,0.7700,24.9800
5343,0.5250,0.6480,24.4910
5344,0.3920,0.4730,23.7150
5345,0.2570,0.3090,22.7560
5346,0.1350,0.1710,21.8620
5347,0.0170,0.0380,20.1750
5348,0.0000,0.0000,18.5990
5349,0.0000,0.0000,18.1120
5350,0.0000,0.0000,17.7910
5351,0.0000,0.0000,17.5970
5352,0.0000,0.0000,17.3750
5353,0.0000,0.0000,16.8710
5354,0.0000,0.0000,16.3120
5355,0.0000,0.0000,15.7920
5356,0.0000,0.0000,15.4590
5357,0.0000,0.0000,15.4550
5358,0.0000,0.0000,15.3650
5359,0.0010,0.0170,15.3850
5360,0.1070,0.1380,16.4270
5361,0.3000,0.3520,17.9090
5362,0.5000,0.5980,19.7430
5363,0.6220,0.7720,21.4740
5364,0.6720,0.8500,22.6820
5365,0.6600,0.8350,23.3400
5366,0.6380,0.8050,23.6810
5367,0.5410,0.6660,23.4670
5368,0.3920,0.4700,22.8770
5369,0.2590,0.3110,22.1950
5370,0.1400,0.1760,21.4240
5371,0.0220,0.0440,20.0030
5372,0.0000,0.0000,18.2630
5373,0.0000,0.0000,17.8840
5374,0.0000,0.0000,17.5440
5375,0.0000,0.0000,17.1530
5376,0.0000,0.0000,16.9530
5377,0.0000,0.0000,16.7710
5378,0.0000,0.0000,16.4130
5379,0.0000,0.0000,15.9060
5380,0.0000,0.0000,15.4230
5381,0.0000,0.0000,15.0110
5382,0.0000,0.0000,14.6300
5383,0.0050,0.0230,14.6130
5384,0.1620,0.1960,16.7560
5385,0.3780,0.4430,18.6900
5386,0.5580,0.6790,20.6230
5387,0.6860,0.8700,22.3630
5388,0.7580,0.9890,23.6500
5389,0.7820,1.0350,24.5540
5390,0.7530,0.9890,24.9240
5391,0.6660,0.8520,24.7530
5392,0.5530,0.6850,24.3310
5393,0.3810,0.4580,23.4900
5394,0.1800,0.2210,22.2440
5395,0.0270,0.0500,20.2670
5396,0.0000,0.0000,18.5940
5397,0.0000,0.0000,18.3930
5398,0.0000,0.0000,17.9670
5399,0.0000,0.0000,17.4510
5400,0.0000,0.0000,16.9000
5401,0.0000,0.0000,16.1630
5402,0.0000,0.0000,15.4860
5403,0.0000,0.0000,15.0080
5404,0.0000,0.0000,14.6630
5405,0.0000,0.0000,14.3150
5406,0.0000,0.0000,14.1130
5407,0.0050,0.0220,14.3540
5408,0.1580,0.1930,17.0470
5409,0.3640,0.4300,19.8190
5410,0.5420,0.6590,21.4330
5411,0.6710,0.8490,22.9240
5412,0.7310,0.9490,24.0280
5413,0.7410,0.9690,24.7130
5414,0.7180,0.9340,25.0300
5415,0.6400,0.8130,24.8950
5416,0.5180,0.6380,24.5140
5417,0.3480,0.4190,23.8010
5418,0.1780,0.2210,23.0740
5419,0.0270,0.0500,20.8560
5420,0.0000,0.0000,18.9270
5421,0.0000,0.0000,18.6670
5422,0.0000,0.0000,18.2240
5423,0.0000,0.0000,17.2170
5424,0.0000,0.0000,15.9840
5425,0.0000,0.0000,15.2900
5426,0.0000,0.0000,14.8980
5427,0.0000,0.0000,14.4400
5428,0.0000,0.0000,14.1870
5429,0.0000,0.0000,14.1590
5430,0.0000,0.0000,14.1310
5431,0.0040,0.0210,14.3560
5432,0.1410,0.1740,16.8580
5433,0.3450,0.4070,19.6080
5434,0.5330,0.6490,21.4770
5435,0.6690,0.8470,23.0400
5436,0.7440,0.9710,24.3040
5437,0.7710,1.0210,25.1690
5438,0.7460,0.9820,25.5060
5439,0.6810,0.8780,25.3640
5440,0.5430,0.6730,24.7140
5441,0.3670,0.4430,23.5850
5442,0.1850,0.2280,22.0870
5443,0.0270,0.0500,19.9840
5444,0.0000,0.0000,17.9710
5445,0.0000,0.0000,17.1460
5446,0.0000,0.0000,16.8090
5447,0.0000,0.0000,16.7660
5448,0.0000,0.0000,16.5340
5449,0.0000,0.0000,16.2040
5450,0.0000,0.0000,15.9180
5451,0.0000,0.0000,15.5730
5452,0.0000,0.0000,15.3240
5453,0.0000,0.0000,15.0350
5454,0.0000,0.0000,14.6570
5455,0.0040,0.0210,14.4730
5456,0.1340,0.1660,16.3300
5457,0.3320,0.3900,18.8010
5458,0.5270,0.6390,21.1150
5459,0.6580,0.8310,22.8780
5460,0.7260,0.9400,24.0680
5461,0.7410,0.9700,24.7670
5462,0.7100,0.9210,25.0140
5463,0.6350,0.8060,24.8880
5464,0.5070,0.6230,24.3790
5465,0.3240,0.3900,23.3680
5466,0.1610,0.2010,22.0210
5467,0.0250,0.0480,19.9340
5468,0.0000,0.0000,17.8360
5469,0.0000,0.0000,17.2700
5470,0.0000,0.0000,16.8540
5471,0.0000,0.0000,16.5220
5472,0.0000,0.0000,16.1740
5473,0.0000,0.0000,15.7300
5474,0.0000,0.0000,15.2760
5475,0.0000,0.0000,14.9440
5476,0.0000,0.0000,14.7980
5477,0.0000,0.0000,14.7190
5478,0.0000,0.0000,14.7350
5479,0.0040,0.0210,14.9400
5480,0.1300,0.1620,16.6640
5481,0.3150,0.3710,19.2140
5482,0.4840,0.5820,21.0760
5483,0.5790,0.7140,22.4480
5484,0.6010,0.7490,23.2160
5485,0.5470,0.6740,23.3560
5486,0.4410,0.5330,23.0010
5487,0.3460,0.4140,22.4720
5488,0.2900,0.3470,22.0490
5489,0.2050,0.2480,21.5600
5490,0.1060,0.1380,20.7580
5491,0.0140,0.0340,19.3500
5492,0.0000,0.0000,17.8960
5493,0.0000,0.0000,17.6120
5494,0.0000,0.0000,17.3300
5495,0.0000,0.0000,17.0300
5496,0.0000,0.0000,16.6520
5497,0.0000,0.0000,16.3040
5498,0.0000,0.0000,16.0150
5499,0.0000,0.0000,15.7370
5500,0.0000,0.0000,15.5140
5501,0.0000,0.0000,15.3940
5502,0.0000,0.0000,15.2720
5503,0.0020,0.0180,15.4300
5504,0.1200,0.1520,17.1390
5505,0.3030,0.3560,18.7310
5506,0.4750,0.5690,20.6260
5507,0.5650,0.6950,22.3720
5508,0.6130,0.7680,23.4930
5509,0.6240,0.7860,24.2240
5510,0.5880,0.7360,24.5590
5511,0.5120,0.6300,24.4360
5512,0.4260,0.5160,24.0340
5513,0.2790,0.3360,23.1960
5514,0.1350,0.1710,21.9940
5515,0.0190,0.0410,19.9540
5516,0.0000,0.0000,18.1100
5517,0.0000,0.0000,17.2870
5518,0.0000,0.0000,16.8460
5519,0.0000,0.0000,16.2800
5520,0.0000,0.0000,15.7100
5521,0.0000,0.0000,15.1750
5522,0.0000,0.0000,14.7050
5523,0.0000,0.0000,14.5450
5524,0.0000,0.0000,14.2310
5525,0.0000,0.0000,13.8870
5526,0.0000,0.0000,13.6690
5527,0.0040,0.0210,13.9800
5528,0.1500,0.1840,16.5390
5529,0.3550,0.4170,19.0210
5530,0.5310,0.6450,21.2650
5531,0.6560,0.8280,23.0410
5532,0.7340,0.9560,24.4530
5533,0.7440,0.9760,25.2440
5534,0.6450,0.8220,25.1170
5535,0.5340,0.6620,24.6900
5536,0.4250,0.5160,24.3190
5537,0.3150,0.3800,23.9930
5538,0.1510,0.1910,23.2150
5539,0.0180,0.0390,20.8940
5540,0.0000,0.0000,18.9210
5541,0.0000,0.0000,18.3790
5542,0.0000,0.0000,17.7430
5543,0.0000,0.0000,16.8300
5544,0.0000,0.0000,16.0650
5545,0.0000,0.0000,15.4780
5546,0.0000,0.0000,15.0050
5547,0.0000,0.0000,13.9750
5548,0.0000,0.0000,13.2560
5549,0.0000,0.0000,12.7830
5550,0.0000,0.0000,12.3000
5551,0.0020,0.0180,12.2610
5552,0.1810,0.2160,15.0180
5553,0.4000,0.4700,18.1280
5554,0.5760,0.7050,20.9570
5555,0.6970,0.8890,22.8980
5556,0.7640,1.0030,24.3640
5557,0.7760,1.0300,25.3360
5558,0.7250,0.9480,25.6500
5559,0.6160,0.7790,25.3130
5560,0.4560,0.5560,24.5300
5561,0.3130,0.3760,23.5470
5562,0.1590,0.1970,22.2790
5563,0.0210,0.0430,20.0780
5564,0.0000,0.0000,18.1030
5565,0.0000,0.0000,17.4890
5566,0.0000,0.0000,16.9610
5567,0.0000,0.0000,16.4190
5568,0.0000,0.0000,15.7630
5569,0.0000,0.0000,15.1790
5570,0.0000,0.0000,14.5200
5571,0.0000,0.0000,13.9220
5572,0.0000,0.0000,13.4270
5573,0.0000,0.0000,12.9970
5574,0.0000,0.0000,12.6240
5575,0.0030,0.0190,12.7600
5576,0.1630,0.1970,15.7320
5577,0.3800,0.4460,18.3210
5578,0.5720,0.6980,20.5430
5579,0.6960,0.8830,22.1040
5580,0.7690,1.0040,23.2060
5581,0.7740,1.0180,23.8120
5582,0.7210,0.9330,23.8790
5583,0.6320,0.7950,23.5610
5584,0.5140,0.6280,23.1100
5585,0.3480,0.4150,22.3140
5586,0.1710,0.2110,21.0300
5587,0.0200,0.0420,19.0040
5588,0.0000,0.0000,17.3160
5589,0.0000,0.0000,16.6970
5590,0.0000,0.0000,16.1600
5591,0.0000,0.0000,15.7110
5592,0.0000,0.0000,15.3710
5593,0.0000,0.0000,15.1140
5594,0.0000,0.0000,14.8820
5595,0.0000,0.0000,14.6370
5596,0.0000,0.0000,14.4140
5597,0.0000,0.0000,14.2550
5598,0.0000,0.0000,14.1260
5599,0.0010,0.0170,14.2290
5600,0.1090,0.1390,15.2950
5601,0.2870,0.3350,16.7820
5602,0.4150,0.4880,18.4380
5603,0.5330,0.6440,20.2140
5604,0.6330,0.7870,21.6480
5605,0.6430,0.8070,22.4760
5606,0.5820,0.7190,22.6600
5607,0.4730,0.5720,22.2860
5608,0.3340,0.3980,21.5200
5609,0.2160,0.2600,20.6340
5610,0.0840,0.1140,19.5310
5611,0.0020,0.0190,18.2150
5612,0.0000,0.0000,17.3130
5613,0.0000,0.0000,16.9790
5614,0.0000,0.0000,16.6780
5615,0.0000,0.0000,16.3660
5616,0.0000,0.0000,16.1630
5617,0.0000,0.0000,15.8690
5618,0.0000,0.0000,15.6010
5619,0.0000,0.0000,15.4000
5620,0.0000,0.0000,15.3610
5621,0.0000,0.0000,15.2610
5622,0.0000,0.0000,15.0640
5623,0.0000,0.0120,15.0060
5624,0.0900,0.1190,16.3890
5625,0.2630,0.3100,18.7860
5626,0.4170,0.4970,20.6080
5627,0.5320,0.6480,22.1190
5628,0.5890,0.7310,23.1730
5629,0.5920,0.7370,23.6210
5630,0.5080,0.6210,23.3760
5631,0.4350,0.5250,22.9630
5632,0.3380,0.4040,22.3970
5633,0.2270,0.2730,21.6400
5634,0.1040,0.1370,20.6640
5635,0.0090,0.0280,19.2100
5636,0.0000,0.0000,17.8580
5637,0.0000,0.0000,17.2070
5638,0.0000,0.0000,16.7670
5639,0.0000,0.0000,16.4420
5640,0.0000,0.0000,16.2350
5641,0.0000,0.0000,15.9410
5642,0.0000,0.0000,15.6640
5643,0.0000,0.0000,15.4710
5644,0.0000,0.0000,15.3660
5645,0.0000,0.0000,14.9900
5646,0.0000,0.0000,14.6590
5647,0.0020,0.0180,14.6070
5648,0.1450,0.1790,16.7150
5649,0.3450,0.4070,19.7290
5650,0.5180,0.6290,21.8840
5651,0.6310,0.7940,23.5270
5652,0.6850,0.8780,24.4800
5653,0.6790,0.8720,24.8350
5654,0.6230,0.7880,24.7230
5655,0.5210,0.6420,24.2460
5656,0.4080,0.4930,23.6930
5657,0.2740,0.3290,23.1000
5658,0.1360,0.1730,22.2490
5659,0.0150,0.0360,20.3910
5660,0.0000,0.0000,18.8110
5661,0.0000,0.0000,18.4050
5662,0.0000,0.0000,18.0890
5663,0.0000,0.0000,17.7090
5664,0.0000,0.0000,17.2730
5665,0.0000,0.0000,16.7560
5666,0.0000,0.0000,16.2070
5667,0.0000,0.0000,15.6980
5668,0.0000,0.0000,15.3930
5669,0.0000,0.0000,15.0150
5670,0.0000,0.0000,14.7020
5671,0.0020,0.0180,14.9260
5672,0.1320,0.1650,17.6060
5673,0.3110,0.3680,20.5790
5674,0.4390,0.5280,22.2760
5675,0.5360,0.6590,23.4980
5676,0.5840,0.7300,24.3240
5677,0.5670,0.7070,24.6840
5678,0.5100,0.6280,24.6620
5679,0.4250,0.5170,24.3530
5680,0.2840,0.3420,23.6800
5681,0.1670,0.2070,22.8830
5682,0.0680,0.0970,21.7810
5683,0.0020,0.0180,20.1820
5684,0.0000,0.0000,19.2610
5685,0.0000,0.0000,19.0010
5686,0.0000,0.0000,18.7530
5687,0.0000,0.0000,18.3900
5688,0.0000,0.0000,18.0030
5689,0.0000,0.0000,17.6320
5690,0.0000,0.0000,17.2460
5691,0.0000,0.0000,17.0590
5692,0.0000,0.0000,16.8400
5693,0.0000,0.0000,16.6840
5694,0.0000,0.0000,16.3540
5695,0.0000,0.0140,16.0800
5696,0.0920,0.1220,17.5230
5697,0.2390,0.2860,20.1140
5698,0.3730,0.4450,21.7820
5699,0.4670,0.5640,22.5420
5700,0.5410,0.6670,23.6680
5701,0.5660,0.7050,24.4130
5702,0.5200,0.6410,24.5980
5703,0.4240,0.5140,24.3350
5704,0.3260,0.3930,23.9740
5705,0.1980,0.2440,23.4990
5706,0.0810,0.1130,22.5190
5707,0.0030,0.0200,20.6760
5708,0.0000,0.0000,19.3970
5709,0.0000,0.0000,18.8610
5710,0.0000,0.0000,18.4160
5711,0.0000,0.0000,18.0880
5712,0.0000,0.0000,17.7970
5713,0.0000,0.0000,17.4810
5714,0.0000,0.0000,17.0200
5715,0.0000,0.0000,16.5660
5716,0.0000,0.0000,16.2230
5717,0.0000,0.0000,15.9260
5718,0.0000,0.0000,15.6810
5719,0.0000,0.0120,15.4920
5720,0.0980,0.1270,16.6290
5721,0.2550,0.3010,18.5300
5722,0.4030,0.4780,19.9940
5723,0.5160,0.6250,21.5100
5724,0.5360,0.6560,22.4970
5725,0.5570,0.6880,23.1730
5726,0.5480,0.6770,23.6160
5727,0.4990,0.6100,23.7540
5728,0.4040,0.4870,23.5510
5729,0.3000,0.3600,23.1160
5730,0.1500,0.1890,22.1670
5731,0.0140,0.0350,19.9040
5732,0.0000,0.0000,17.9000
5733,0.0000,0.0000,17.5860
5734,0.0000,0.0000,17.2160
5735,0.0000,0.0000,16.6310
5736,0.0000,0.0000,16.1980
5737,0.0000,0.0000,15.9620
5738,0.0000,0.0000,15.7240
5739,0.0000,0.0000,15.3910
5740,0.0000,0.0000,15.0760
5741,0.0000,0.0000,14.6190
5742,0.0000,0.0000,14.1450
5743,0.0010,0.0170,13.9320
5744,0.1530,0.1870,16.6170
5745,0.3660,0.4330,19.8080
5746,0.5340,0.6510,22.0220
5747,0.6510,0.8250,23.8370
5748,0.7270,0.9500,25.2450
5749,0.7690,1.0250,26.2650
5750,0.7510,0.9980,26.7570
5751,0.6730,0.8720,26.6260
5752,0.5550,0.6950,26.0780
5753,0.3870,0.4710,25.1360
5754,0.1850,0.2280,23.6000
5755,0.0150,0.0350,20.7670
5756,0.0000,0.0000,18.8490
5757,0.0000,0.0000,18.2780
5758,0.0000,0.0000,17.7480
5759,0.0000,0.0000,17.2360
5760,0.0000,0.0000,16.7300
5761,0.0000,0.0000,16.1880
5762,0.0000,0.0000,15.6120
5763,0.0000,0.0000,14.8240
5764,0.0000,0.0000,14.1800
5765,0.0000,0.0000,13.6000
5766,0.0000,0.0000,13.1170
5767,0.0010,0.0160,12.9410
5768,0.1330,0.1640,15.1390
5769,0.3540,0.4150,18.5430
5770,0.5330,0.6460,21.0410
5771,0.6570,0.8280,22.9820
5772,0.7260,0.9420,24.4260
5773,0.7570,0.9990,25.4360
5774,0.7410,0.9760,25.9800
5775,0.6830,0.8840,26.0270
5776,0.5750,0.7220,25.6520
5777,0.4150,0.5050,24.8820
5778,0.2040,0.2500,23.6810
5779,0.0210,0.0420,20.6320
5780,0.0000,0.0000,18.4280
5781,0.0000,0.0000,17.9440
5782,0.0000,0.0000,17.3730
5783,0.0000,0.0000,16.4030
5784,0.0000,0.0000,15.2430
5785,0.0000,0.0000,14.3610
5786,0.0000,0.0000,13.7310
5787,0.0000,0.0000,13.1520
5788,0.0000,0.0000,12.6700
5789,0.0000,0.0000,12.3840
5790,0.0000,0.0000,12.2750
5791,0.0010,0.0170,12.3160
5792,0.1430,0.1740,15.1410
5793,0.3290,0.3870,18.9550
5794,0.4930,0.5950,21.4340
5795,0.6070,0.7550,22.8060
5796,0.6650,0.8460,23.8510
5797,0.6750,0.8630,24.3910
5798,0.6290,0.7950,24.4050
5799,0.5500,0.6800,23.9730
5800,0.4370,0.5280,23.2540
5801,0.2880,0.3450,22.2850
5802,0.1310,0.1660,20.8390
5803,0.0100,0.0280,18.2080
5804,0.0000,0.0000,16.5730
5805,0.0000,0.0000,16.2340
5806,0.0000,0.0000,15.8910
5807,0.0000,0.0000,15.5490
5808,0.0000,0.0000,15.3980
5809,0.0000,0.0000,15.0620
5810,0.0000,0.0000,14.6860
5811,0.0000,0.0000,14.2290
5812,0.0000,0.0000,13.8980
5813,0.0000,0.0000,13.6520
5814,0.0000,0.0000,13.4710
5815,0.0000,0.0130,13.4940
5816,0.1080,0.1380,15.7380
5817,0.2880,0.3390,18.6230
5818,0.4950,0.5970,21.2410
5819,0.6460,0.8140,23.3130
5820,0.7380,0.9630,24.6360
5821,0.7760,1.0330,25.7350
5822,0.7680,1.0240,26.4570
5823,0.7020,0.9180,26.6370
5824,0.5840,0.7370,26.3070
5825,0.4130,0.5030,25.5080
5826,0.1950,0.2400,24.0850
5827,0.0170,0.0380,20.7850
5828,0.0000,0.0000,18.0780
5829,0.0000,0.0000,17.1710
5830,0.0000,0.0000,16.5980
5831,0.0000,0.0000,16.1410
5832,0.0000,0.0000,15.1450
5833,0.0000,0.0000,14.5510
5834,0.0000,0.0000,14.1870
5835,0.0000,0.0000,13.7810
5836,0.0000,0.0000,13.2200
5837,0.0000,0.0000,12.7650
5838,0.0000,0.0000,12.4280
5839,0.0000,0.0160,12.4020
5840,0.1610,0.1940,15.2060
5841,0.3890,0.4560,18.0760
5842,0.5710,0.6960,20.6310
5843,0.6940,0.8850,22.8380
5844,0.7630,1.0030,24.5370
5845,0.7790,1.0370,25.6690
5846,0.7440,0.9830,26.2290
5847,0.6560,0.8420,26.1730
5848,0.5230,0.6500,25.6160
5849,0.3570,0.4320,24.4980
5850,0.1730,0.2150,22.8550
5851,0.0160,0.0370,19.8050
5852,0.0000,0.0000,17.3520
5853,0.0000,0.0000,16.7650
5854,0.0000,0.0000,16.1960
5855,0.0000,0.0000,15.4510
5856,0.0000,0.0000,14.6460
5857,0.0000,0.0000,14.1430
5858,0.0000,0.0000,13.7800
5859,0.0000,0.0000,13.4230
5860,0.0000,0.0000,13.1140
5861,0.0000,0.0000,12.7910
5862,0.0000,0.0000,12.4550
5863,0.0000,0.0160,12.3940
5864,0.1590,0.1930,14.9090
5865,0.3930,0.4610,18.3560
5866,0.5710,0.7000,21.5780
5867,0.6950,0.8900,23.6650
5868,0.7670,1.0140,25.1890
5869,0.7810,1.0440,26.1220
5870,0.6990,0.9100,26.2650
5871,0.5980,0.7570,25.9380
5872,0.4620,0.5670,25.2110
5873,0.3120,0.3760,24.1540
5874,0.1320,0.1690,22.4760
5875,0.0100,0.0300,20.0130
5876,0.0000,0.0000,18.2340
5877,0.0000,0.0000,17.2440
5878,0.0000,0.0000,16.0810
5879,0.0000,0.0000,15.1210
5880,0.0000,0.0000,14.1860
5881,0.0000,0.0000,13.3570
5882,0.0000,0.0000,12.8580
5883,0.0000,0.0000,12.5590
5884,0.0000,0.0000,12.2160
5885,0.0000,0.0000,11.8930
5886,0.0000,0.0000,11.5780
5887,0.0000,0.0150,11.5670
5888,0.1460,0.1770,13.6970
5889,0.3660,0.4250,16.4610
5890,0.5450,0.6590,20.1520
5891,0.6740,0.8520,22.6210
5892,0.7400,0.9640,24.3340
5893,0.7490,0.9860,25.3810
5894,0.6830,0.8820,25.6710
5895,0.5410,0.6720,25.1040
5896,0.3640,0.4400,24.0880
5897,0.1990,0.2440,22.8300
5898,0.0650,0.0940,21.2870
5899,0.0000,0.0150,19.5730
5900,0.0000,0.0000,18.4990
5901,0.0000,0.0000,17.9450
5902,0.0000,0.0000,17.3940
5903,0.0000,0.0000,16.8530
5904,0.0000,0.0000,16.5020
5905,0.0000,0.0000,16.2960
5906,0.0000,0.0000,16.0420
5907,0.0000,0.0000,15.7560
5908,0.0000,0.0000,15.5260
5909,0.0000,0.0000,15.2030
5910,0.0000,0.0000,14.9610
5911,0.0000,0.0090,14.8870
5912,0.0650,0.0920,15.9980
5913,0.1820,0.2200,17.4000
5914,0.3350,0.3930,18.8300
5915,0.4800,0.5760,20.3970
5916,0.5800,0.7140,21.8790
5917,0.6000,0.7460,22.8170
5918,0.5650,0.6980,23.1170
5919,0.4810,0.5850,22.9040
5920,0.3900,0.4670,22.4610
5921,0.2610,0.3130,21.7850
5922,0.1070,0.1400,20.6470
5923,0.0070,0.0260,18.9300
5924,0.0000,0.0000,17.6510
5925,0.0000,0.0000,17.1720
5926,0.0000,0.0000,16.6950
5927,0.0000,0.0000,16.2840
5928,0.0000,0.0000,15.8280
5929,0.0000,0.0000,15.4120
5930,0.0000,0.0000,15.2930
5931,0.0000,0.0000,15.2830
5932,0.0000,0.0000,15.2390
5933,0.0000,0.0000,15.0770
5934,0.0000,0.0000,14.8050
5935,0.0000,0.0110,14.6600
5936,0.1080,0.1380,16.1410
5937,0.2890,0.3410,18.8920
5938,0.4470,0.5350,20.9470
5939,0.5490,0.6740,22.5570
5940,0.5990,0.7480,23.7130
5941,0.6240,0.7870,24.4490
5942,0.5820,0.7280,24.7040
5943,0.4670,0.5700,24.3770
5944,0.3030,0.3650,23.6660
5945,0.1920,0.2360,23.1190
5946,0.0890,0.1210,22.3890
5947,0.0030,0.0200,20.4270
5948,0.0000,0.0000,19.2760
5949,0.0000,0.0000,18.7690
5950,0.0000,0.0000,18.3350
5951,0.0000,0.0000,17.7220
5952,0.0000,0.0000,17.1470
5953,0.0000,0.0000,16.7000
5954,0.0000,0.0000,16.2660
5955,0.0000,0.0000,15.9600
5956,0.0000,0.0000,15.6960
5957,0.0000,0.0000,15.2910
5958,0.0000,0.0000,14.7080
5959,0.0000,0.0100,14.4220
5960,0.0930,0.1220,16.0290
5961,0.2580,0.3050,18.9190
5962,0.4420,0.5290,21.3740
5963,0.5970,0.7430,23.2270
5964,0.6980,0.9010,24.7540
5965,0.7380,0.9700,25.7970
5966,0.7150,0.9360,26.2910
5967,0.6190,0.7890,26.2140
5968,0.4650,0.5720,25.7510
5969,0.2820,0.3420,25.0270
5970,0.1210,0.1560,23.5270
5971,0.0090,0.0280,20.4990
5972,0.0000,0.0000,19.0020
5973,0.0000,0.0000,18.4210
5974,0.0000,0.0000,18.0510
5975,0.0000,0.0000,17.4220
5976,0.0000,0.0000,17.0330
5977,0.0000,0.0000,16.1530
5978,0.0000,0.0000,15.4610
5979,0.0000,0.0000,15.0780
5980,0.0000,0.0000,14.7820
5981,0.0000,0.0000,14.1750
5982,0.0000,0.0000,13.7460
5983,0.0000,0.0140,13.4410
5984,0.1410,0.1740,15.8990
5985,0.3570,0.4200,19.1220
5986,0.5400,0.6570,21.6640
5987,0.6720,0.8540,23.5700
5988,0.7480,0.9820,24.9470
5989,0.7730,1.0290,25.7860
5990,0.7210,0.9440,25.9600
5991,0.5720,0.7170,25.3410
5992,0.3800,0.4600,24.2310
5993,0.1960,0.2400,22.8740
5994,0.0560,0.0840,21.3520
5995,0.0000,0.0110,19.6000
5996,0.0000,0.0000,18.4470
5997,0.0000,0.0000,17.8250
5998,0.0000,0.0000,17.3630
5999,0.0000,0.0000,16.8930
6000,0.0000,0.0000,16.5200
6001,0.0000,0.0000,16.1560
6002,0.0000,0.0000,15.7720
6003,0.0000,0.0000,15.3650
6004,0.0000,0.0000,14.9720
6005,0.0000,0.0000,14.7320
